user_id,total_orders,avg_order_value,max_order_value,first_order,last_order,days_since_last_order,user_tenure_days
464,5,472.0,870,2019-04-06,2022-08-14,870,2096
465,3,573.3333333333334,1285,2019-01-30,2021-12-29,1098,2162
466,4,357.5,675,2019-04-03,2024-05-28,217,2099
467,1,330.0,330,2021-08-28,2021-08-28,1221,1221
468,6,605.0,830,2019-01-27,2024-11-08,53,2165
469,3,495.0,845,2019-08-09,2024-07-11,173,1971
470,3,1261.6666666666667,1890,2021-07-12,2022-11-16,776,1268
471,7,675.0,1185,2019-12-14,2024-11-28,33,1844
472,3,943.3333333333334,1330,2019-09-06,2023-09-17,471,1943
473,4,588.75,940,2019-09-04,2024-07-25,159,1945
474,2,877.5,1010,2021-12-01,2022-06-30,915,1126
475,7,532.8571428571429,875,2019-11-10,2024-12-18,13,1878
476,5,772.0,985,2022-01-01,2024-11-04,57,1095
477,6,1020.8333333333334,1535,2019-06-30,2024-12-14,17,2011
478,5,767.0,1205,2020-11-14,2024-08-12,141,1508
479,5,959.0,1570,2019-07-12,2023-10-26,432,1999
480,7,577.8571428571429,905,2019-07-05,2024-08-24,129,2006
481,3,700.0,890,2021-01-17,2023-12-24,373,1444
482,7,394.2857142857143,790,2019-08-10,2024-10-12,80,1970
483,1,550.0,550,2022-02-10,2022-02-10,1055,1055
484,5,628.0,1050,2019-11-03,2024-06-10,204,1885
485,5,709.0,1520,2019-05-06,2024-08-10,143,2066
486,2,672.5,750,2019-05-02,2021-04-26,1345,2070
487,5,554.0,765,2019-07-20,2024-09-13,109,1991
488,3,786.6666666666666,1040,2022-02-06,2024-09-03,119,1059
489,1,765.0,765,2021-08-04,2021-08-04,1245,1245
490,2,425.0,430,2020-06-02,2022-10-05,818,1673
491,6,560.0,985,2021-01-14,2024-11-06,55,1447
492,1,1570.0,1570,2019-05-29,2019-05-29,2043,2043
493,2,585.0,905,2023-10-10,2024-04-27,248,448
494,3,288.3333333333333,450,2021-04-26,2023-10-07,451,1345
495,4,1171.25,2395,2020-02-01,2023-01-17,714,1795
496,2,380.0,420,2020-04-17,2023-05-23,588,1719
497,3,1005.0,1335,2021-04-10,2024-06-25,189,1361
498,7,380.7142857142857,730,2019-10-23,2024-07-21,163,1896
499,4,533.75,975,2019-09-03,2022-07-13,902,1946
500,4,527.5,755,2019-01-11,2024-11-03,58,2181
501,6,756.6666666666666,1535,2019-02-21,2024-04-09,266,2140
502,4,988.75,1365,2019-04-11,2022-02-24,1041,2091
503,6,882.5,1435,2019-09-15,2024-10-24,68,1934
504,5,425.0,910,2019-02-06,2024-09-25,97,2155
505,10,729.5,1165,2019-02-27,2024-02-02,333,2134
506,3,706.6666666666666,900,2020-08-01,2024-04-05,270,1613
507,2,720.0,1125,2021-06-23,2024-02-25,310,1287
508,5,948.0,1755,2019-07-13,2022-09-30,823,1998
509,2,482.5,545,2022-10-09,2023-12-28,369,814
510,4,967.5,1460,2020-05-08,2024-07-10,174,1698
511,1,225.0,225,2019-11-07,2019-11-07,1881,1881
513,4,836.25,1560,2019-02-20,2023-01-17,714,2141
514,2,732.5,735,2021-04-17,2024-11-12,49,1354
515,6,673.3333333333334,895,2019-03-27,2024-12-09,22,2106
516,3,616.6666666666666,1075,2019-01-18,2022-12-12,750,2174
517,2,715.0,1090,2022-03-04,2023-04-07,634,1033
518,4,976.25,1230,2019-09-01,2023-04-23,618,1948
519,2,677.5,955,2020-01-13,2024-04-08,267,1814
520,9,776.1111111111111,1400,2019-06-11,2024-05-15,230,2030
521,2,400.0,425,2020-05-20,2021-08-12,1237,1686
522,5,745.0,1285,2019-06-02,2023-04-24,617,2039
523,2,450.0,595,2019-08-16,2020-10-09,1544,1964
524,3,1041.6666666666667,1240,2019-10-16,2024-11-01,60,1903
525,4,726.25,1180,2019-06-06,2024-03-27,279,2035
526,5,1074.0,1635,2019-10-13,2024-05-31,214,1906
527,6,819.1666666666666,1580,2021-09-29,2024-10-08,84,1189
528,6,743.3333333333334,2075,2019-08-18,2024-11-05,56,1962
529,1,435.0,435,2020-10-09,2020-10-09,1544,1544
530,1,1330.0,1330,2021-08-15,2021-08-15,1234,1234
531,4,963.75,1360,2020-06-05,2023-07-27,523,1670
532,4,632.5,1295,2020-11-20,2024-12-05,26,1502
533,5,879.0,1145,2020-02-10,2024-03-09,297,1786
534,5,568.0,1030,2019-04-29,2023-04-16,625,2073
535,1,1225.0,1225,2021-06-17,2021-06-17,1293,1293
536,5,524.0,870,2019-06-06,2023-08-04,515,2035
537,7,665.7142857142857,1230,2019-11-01,2024-12-23,8,1887
538,6,770.0,1335,2019-02-21,2023-09-29,459,2140
539,5,1116.0,1875,2019-09-23,2023-09-28,460,1926
540,6,477.5,1075,2021-09-30,2024-04-29,246,1188
541,4,986.25,1755,2019-08-21,2023-08-18,501,1959
542,1,815.0,815,2023-06-28,2023-06-28,552,552
543,3,186.66666666666666,310,2020-12-22,2022-04-29,977,1470
544,6,1180.8333333333333,1725,2021-02-07,2024-03-03,303,1423
545,6,709.1666666666666,1250,2019-01-28,2023-11-12,415,2164
546,2,795.0,930,2019-04-11,2020-03-23,1744,2091
547,4,507.5,820,2019-08-21,2024-10-03,89,1959
548,6,904.1666666666666,1180,2020-08-15,2024-03-05,301,1599
549,1,345.0,345,2019-10-25,2019-10-25,1894,1894
550,1,595.0,595,2021-12-17,2021-12-17,1110,1110
551,2,465.0,495,2023-03-27,2024-08-26,127,645
552,2,712.5,1110,2020-09-05,2021-01-22,1439,1578
553,4,417.5,925,2023-02-06,2023-09-16,472,694
554,3,718.3333333333334,1355,2019-07-04,2022-02-14,1051,2007
555,3,471.6666666666667,835,2019-11-27,2023-04-16,625,1861
556,2,840.0,1130,2019-11-16,2023-12-13,384,1872
557,6,866.6666666666666,1435,2019-08-19,2023-08-27,492,1961
558,5,855.0,1480,2019-06-25,2024-05-26,219,2016
559,3,248.33333333333334,430,2021-05-27,2023-08-17,502,1314
560,2,597.5,685,2020-10-26,2024-06-24,190,1527
561,7,455.7142857142857,980,2019-09-08,2024-12-18,13,1941
562,5,674.0,1165,2019-05-14,2023-05-12,599,2058
563,9,965.5555555555555,1620,2019-01-09,2024-07-15,169,2183
564,3,425.0,675,2022-04-08,2023-11-05,422,998
565,7,597.1428571428571,1195,2021-04-21,2024-08-16,137,1350
567,7,546.4285714285714,1385,2019-02-06,2023-03-04,668,2155
568,4,491.25,1220,2020-03-01,2024-06-25,189,1766
569,3,516.6666666666666,960,2020-02-05,2021-10-16,1172,1791
570,5,692.0,1150,2019-03-13,2023-08-28,491,2120
571,1,195.0,195,2020-05-03,2020-05-03,1703,1703
572,1,1050.0,1050,2019-12-11,2019-12-11,1847,1847
573,4,871.25,1375,2019-08-30,2024-09-03,119,1950
574,1,650.0,650,2021-07-07,2021-07-07,1273,1273
575,1,895.0,895,2023-06-30,2023-06-30,550,550
576,2,485.0,690,2020-04-18,2023-07-30,520,1718
577,2,710.0,1255,2022-01-08,2024-03-25,281,1088
578,6,960.0,1735,2020-08-25,2023-01-02,729,1589
580,2,202.5,220,2021-05-20,2022-08-31,853,1321
581,3,833.3333333333334,930,2019-05-17,2024-07-17,167,2055
582,5,657.0,1040,2020-07-22,2023-08-05,514,1623
583,3,1110.0,1890,2019-06-09,2020-04-20,1716,2032
584,4,705.0,985,2020-02-10,2024-02-20,315,1786
585,4,966.25,1720,2019-02-04,2020-11-12,1510,2157
586,7,653.5714285714286,1175,2019-09-10,2024-09-13,109,1939
587,2,687.5,1090,2021-10-14,2023-07-27,523,1174
588,4,986.25,1660,2019-05-31,2023-11-27,400,2041
589,1,470.0,470,2019-03-26,2019-03-26,2107,2107
590,3,1080.0,1385,2022-01-09,2023-03-31,641,1087
591,3,505.0,665,2021-08-06,2024-08-02,151,1243
592,2,1445.0,1915,2021-04-26,2023-07-26,524,1345
593,3,658.3333333333334,1005,2019-01-25,2022-07-22,893,2167
594,2,1145.0,1660,2019-07-08,2024-10-18,74,2003
595,1,795.0,795,2020-12-05,2020-12-05,1487,1487
596,3,1021.6666666666666,1195,2020-03-11,2022-11-28,764,1756
597,3,385.0,735,2021-07-17,2022-08-06,878,1263
598,3,806.6666666666666,1635,2021-10-17,2024-12-30,1,1171
599,2,420.0,730,2022-11-22,2023-02-15,685,770
600,4,1092.5,1635,2019-01-22,2024-09-09,113,2170
601,5,358.0,750,2020-05-10,2024-03-14,292,1696
602,5,754.0,1235,2019-07-29,2024-11-02,59,1982
603,4,716.25,1235,2022-01-15,2024-02-01,334,1081
604,1,1075.0,1075,2020-01-23,2020-01-23,1804,1804
605,4,1443.75,1560,2019-08-29,2024-06-21,193,1951
606,6,612.5,1305,2019-03-27,2024-08-18,135,2106
607,4,466.25,1145,2019-05-15,2023-07-23,527,2057
608,5,689.0,1325,2019-02-13,2024-08-30,123,2148
609,3,505.0,750,2021-02-21,2024-12-18,13,1409
610,3,633.3333333333334,810,2020-07-31,2023-08-28,491,1614
611,3,538.3333333333334,830,2020-06-07,2023-03-05,667,1668
612,4,698.75,925,2022-11-13,2024-08-28,125,779
613,3,333.3333333333333,535,2020-04-07,2021-12-22,1105,1729
614,4,800.0,1195,2019-02-14,2024-09-27,95,2147
615,2,230.0,305,2020-04-29,2023-03-25,647,1707
616,2,857.5,1215,2021-08-27,2022-04-14,992,1222
617,4,1008.75,1060,2019-12-16,2021-02-16,1414,1842
618,7,562.8571428571429,1120,2019-05-13,2023-10-01,457,2059
619,6,520.0,960,2019-09-25,2024-01-10,356,1924
620,5,420.0,655,2021-03-31,2024-09-01,121,1371
621,3,605.0,950,2020-04-11,2023-08-31,488,1725
622,2,1015.0,1050,2021-09-27,2024-06-11,203,1191
623,5,553.0,860,2019-02-15,2024-07-13,171,2146
624,2,645.0,980,2021-05-29,2023-03-08,664,1312
625,3,665.0,1160,2020-02-27,2024-01-17,349,1769
626,3,673.3333333333334,1195,2019-04-11,2023-11-05,422,2091
627,5,1313.0,1820,2020-08-26,2024-11-06,55,1588
628,6,757.5,1450,2019-06-24,2021-08-10,1239,2017
629,6,667.5,1230,2020-08-09,2022-12-31,731,1605
630,5,397.0,790,2019-03-06,2022-12-31,731,2127
631,7,657.1428571428571,1110,2020-08-27,2024-06-11,203,1587
632,1,1110.0,1110,2021-03-02,2021-03-02,1400,1400
633,4,626.25,1180,2019-05-17,2023-12-26,371,2055
634,1,545.0,545,2019-07-25,2019-07-25,1986,1986
635,4,612.5,1410,2019-06-19,2024-02-11,324,2022
636,2,1497.5,1830,2019-02-14,2023-10-23,435,2147
637,5,700.0,1130,2019-08-12,2023-01-24,707,1968
638,4,646.25,915,2020-04-17,2023-06-04,576,1719
639,5,549.0,830,2021-01-13,2024-11-01,60,1448
640,5,974.0,1435,2019-01-07,2024-10-08,84,2185
641,3,716.6666666666666,1110,2019-06-06,2022-08-06,878,2035
642,2,1300.0,1950,2019-04-30,2020-08-18,1596,2072
643,4,1135.0,1585,2019-03-11,2024-01-02,364,2122
644,3,608.3333333333334,980,2019-12-30,2023-01-03,728,1828
645,2,297.5,425,2020-02-19,2020-02-24,1772,1777
646,5,1160.0,1700,2019-05-21,2023-09-03,485,2051
647,6,453.3333333333333,880,2019-03-23,2024-12-15,16,2110
648,7,756.4285714285714,1275,2019-07-31,2024-04-06,269,1980
650,5,1034.0,1460,2019-02-03,2022-09-27,826,2158
651,2,565.0,745,2020-09-11,2022-04-12,994,1572
652,6,691.6666666666666,1355,2020-09-26,2023-12-09,388,1557
653,3,553.3333333333334,945,2019-07-22,2023-03-12,660,1989
654,5,963.0,1465,2020-12-04,2024-10-26,66,1488
655,4,832.5,1265,2019-03-23,2023-11-20,407,2110
656,4,423.75,905,2019-07-23,2024-09-12,110,1988
657,5,1331.0,1685,2019-05-24,2021-10-28,1160,2048
658,3,1346.6666666666667,1670,2022-06-25,2024-07-13,171,920
659,3,823.3333333333334,1210,2023-06-09,2024-09-10,112,571
660,5,955.0,1160,2019-04-10,2023-09-24,464,2092
661,4,651.25,1015,2019-10-25,2024-06-23,191,1894
662,4,681.25,1145,2019-04-09,2023-03-13,659,2093
663,2,875.0,980,2020-08-01,2023-05-12,599,1613
664,3,695.0,925,2020-01-20,2021-03-06,1396,1807
666,5,807.0,1275,2021-08-01,2024-05-10,235,1248
668,4,397.5,800,2019-12-21,2023-03-17,655,1837
669,3,1228.3333333333333,1765,2019-04-11,2023-02-18,682,2091
670,4,712.5,1315,2019-09-30,2022-03-02,1035,1919
671,3,886.6666666666666,1125,2019-08-26,2020-08-20,1594,1954
672,3,448.3333333333333,935,2019-09-16,2024-09-15,107,1933
673,2,747.5,1370,2020-02-18,2020-08-29,1585,1778
674,3,935.0,1640,2019-02-16,2024-08-02,151,2145
675,3,418.3333333333333,840,2020-09-06,2024-08-05,148,1577
676,3,580.0,835,2019-05-08,2023-08-12,507,2064
677,2,277.5,395,2022-01-07,2022-08-05,879,1089
678,4,697.5,1195,2019-05-22,2020-02-10,1786,2050
679,2,810.0,890,2019-02-28,2020-12-27,1465,2133
680,2,1245.0,1485,2019-04-30,2019-09-26,1923,2072
681,4,785.0,1235,2020-09-03,2024-12-23,8,1580
682,5,1049.0,1855,2020-05-29,2023-09-11,477,1677
683,3,746.6666666666666,1035,2019-04-24,2024-04-15,260,2078
684,3,1378.3333333333333,2000,2022-09-29,2024-08-16,137,824
685,3,471.6666666666667,750,2021-11-16,2022-12-03,759,1141
686,4,942.5,1805,2019-09-17,2023-07-29,521,1932
687,5,761.0,1380,2020-08-20,2024-03-22,284,1594
688,4,736.25,1275,2019-02-22,2023-07-21,529,2139
689,7,880.0,1505,2020-07-03,2024-08-28,125,1642
690,7,545.7142857142857,1505,2019-05-21,2024-09-20,102,2051
691,2,600.0,1055,2021-05-10,2023-05-22,589,1331
692,4,840.0,1575,2020-08-16,2024-10-16,76,1598
693,4,741.25,1245,2019-09-24,2021-12-28,1099,1925
694,5,738.0,1125,2020-11-17,2022-01-07,1089,1505
695,4,518.75,980,2019-03-04,2024-11-05,56,2129
696,6,363.3333333333333,695,2019-09-11,2024-05-25,220,1938
697,8,767.5,1150,2020-01-20,2024-11-07,54,1807
698,4,931.25,1490,2019-06-03,2023-09-29,459,2038
699,3,805.0,1425,2021-02-08,2024-12-24,7,1422
700,5,989.0,1645,2022-09-17,2024-10-03,89,836
701,5,731.0,1370,2020-11-16,2024-03-24,282,1506
702,1,1035.0,1035,2019-03-10,2019-03-10,2123,2123
703,3,1551.6666666666667,1835,2019-01-07,2022-05-21,955,2185
704,5,737.0,1215,2019-02-15,2024-03-16,290,2146
705,3,525.0,760,2019-03-21,2024-09-05,117,2112
706,3,925.0,1415,2020-11-27,2021-02-16,1414,1495
707,3,1016.6666666666666,1475,2020-07-07,2023-11-12,415,1638
708,3,785.0,900,2020-06-03,2024-09-02,120,1672
709,3,736.6666666666666,1190,2019-07-11,2021-08-31,1218,2000
710,7,956.4285714285714,1395,2020-06-18,2023-11-03,424,1657
711,6,278.3333333333333,620,2019-01-22,2024-06-30,184,2170
712,5,738.0,1350,2020-09-20,2024-11-12,49,1563
713,7,940.7142857142857,1535,2019-09-15,2023-10-30,428,1934
714,4,687.5,830,2019-04-19,2023-10-29,429,2083
715,2,597.5,845,2020-07-25,2023-08-04,515,1620
716,2,335.0,485,2020-02-01,2024-02-16,319,1795
717,6,648.3333333333334,1240,2019-10-06,2023-06-03,577,1913
718,3,423.3333333333333,845,2020-12-29,2024-05-09,236,1463
719,2,517.5,745,2019-10-01,2022-10-30,793,1918
720,1,330.0,330,2019-04-10,2019-04-10,2092,2092
721,3,618.3333333333334,1155,2019-07-18,2024-10-21,71,1993
722,2,302.5,320,2019-04-28,2019-10-15,1904,2074
723,2,787.5,1280,2019-09-02,2020-12-30,1462,1947
724,4,627.5,1000,2020-05-04,2023-06-04,576,1702
725,6,535.0,840,2019-01-17,2024-12-25,6,2175
726,6,739.1666666666666,1350,2019-12-20,2024-01-16,350,1838
727,6,743.3333333333334,1215,2021-08-02,2024-08-09,144,1247
728,2,1145.0,1165,2021-08-22,2024-04-22,253,1227
729,7,510.7142857142857,970,2019-05-28,2022-04-06,1000,2044
730,3,710.0,1055,2021-04-08,2024-02-20,315,1363
731,4,788.75,940,2021-09-04,2023-06-15,565,1214
732,4,533.75,1185,2020-10-18,2024-05-29,216,1535
733,3,515.0,655,2020-08-30,2023-12-20,377,1584
734,2,825.0,840,2019-03-14,2020-02-16,1780,2119
735,5,603.0,1215,2019-03-24,2023-05-12,599,2109
736,4,636.25,775,2019-04-06,2024-01-27,339,2096
737,6,373.3333333333333,715,2020-11-08,2024-12-10,21,1514
738,6,360.0,645,2020-03-31,2023-02-28,672,1736
739,5,491.0,755,2019-06-02,2023-08-14,505,2039
740,1,530.0,530,2019-12-15,2019-12-15,1843,1843
742,5,497.0,985,2020-06-06,2022-03-01,1036,1669
743,4,418.75,575,2020-07-12,2024-12-21,10,1633
744,4,233.75,435,2022-02-11,2024-03-10,296,1054
745,5,850.0,1280,2020-09-06,2024-09-03,119,1577
746,3,1358.3333333333333,1685,2020-09-10,2023-04-17,624,1573
747,2,265.0,310,2019-09-08,2022-12-06,756,1941
748,6,520.0,1240,2019-05-15,2024-11-27,34,2057
749,4,497.5,830,2020-11-19,2022-10-12,811,1503
750,2,892.5,1320,2020-11-11,2022-08-06,878,1511
751,7,732.8571428571429,1715,2021-01-14,2023-11-16,411,1447
752,6,507.5,1180,2019-10-04,2024-01-28,338,1915
753,5,635.0,955,2020-11-28,2024-06-08,206,1494
755,6,832.5,1280,2019-09-03,2024-11-17,44,1946
756,1,310.0,310,2020-11-06,2020-11-06,1516,1516
757,1,410.0,410,2024-04-23,2024-04-23,252,252
758,4,913.75,1060,2019-08-16,2022-09-12,841,1964
759,5,480.0,750,2020-05-05,2024-05-18,227,1701
760,1,860.0,860,2019-08-10,2019-08-10,1970,1970
761,7,676.4285714285714,1355,2020-10-27,2024-07-03,181,1526
762,5,535.0,875,2020-05-29,2023-11-26,401,1677
763,5,656.0,1030,2020-07-03,2024-06-12,202,1642
764,6,980.8333333333334,1625,2019-04-07,2024-03-22,284,2095
765,4,565.0,820,2020-06-09,2024-10-05,87,1666
766,5,698.0,1035,2019-09-11,2021-05-24,1317,1938
767,5,456.0,945,2019-11-09,2024-11-29,32,1879
768,3,803.3333333333334,1360,2019-08-12,2023-07-06,544,1968
769,6,564.1666666666666,1470,2019-03-21,2023-11-16,411,2112
770,4,742.5,1060,2021-08-01,2023-12-22,375,1248
771,8,1062.5,1720,2019-09-15,2023-11-21,406,1934
772,3,781.6666666666666,985,2019-03-01,2021-02-02,1428,2132
773,7,794.2857142857143,1535,2019-12-01,2024-11-19,42,1857
774,2,730.0,1085,2023-09-19,2024-02-05,330,469
775,4,751.25,1060,2020-12-13,2024-07-27,157,1479
776,1,550.0,550,2022-06-10,2022-06-10,935,935
777,3,326.6666666666667,490,2020-08-18,2024-11-15,46,1596
778,4,347.5,855,2020-02-11,2023-04-25,616,1785
779,4,948.75,1040,2020-03-06,2024-06-01,213,1761
780,2,350.0,555,2020-09-26,2021-12-09,1118,1557
781,6,585.0,1020,2020-02-22,2024-10-08,84,1774
782,4,703.75,1140,2020-07-05,2023-09-28,460,1640
783,3,530.0,815,2022-05-16,2024-02-05,330,960
784,7,1032.142857142857,1910,2019-07-23,2024-08-02,151,1988
785,1,340.0,340,2021-05-01,2021-05-01,1340,1340
787,3,805.0,1095,2020-09-28,2023-08-29,490,1555
788,4,937.5,1315,2020-11-23,2023-07-18,532,1499
790,3,420.0,495,2020-06-28,2023-02-21,679,1647
791,5,1250.0,1910,2021-07-27,2024-08-06,147,1253
793,2,390.0,405,2019-02-04,2024-11-18,43,2157
794,6,701.6666666666666,1045,2019-05-15,2022-07-06,909,2057
795,2,262.5,335,2019-10-28,2020-07-18,1627,1891
796,2,505.0,625,2022-06-19,2023-06-15,565,926
797,8,226.875,460,2019-01-26,2024-11-30,31,2166
798,3,1060.0,1385,2019-11-30,2023-06-05,575,1858
799,1,780.0,780,2023-10-30,2023-10-30,428,428
800,6,864.1666666666666,1500,2019-12-13,2024-05-24,221,1845
801,3,833.3333333333334,1245,2019-01-03,2023-10-22,436,2189
802,1,765.0,765,2019-10-21,2019-10-21,1898,1898
803,5,828.0,1185,2019-10-13,2024-12-14,17,1906
804,3,786.6666666666666,1620,2019-06-18,2022-07-01,914,2023
805,4,410.0,750,2019-08-06,2024-09-22,100,1974
806,6,530.8333333333334,1225,2019-09-11,2024-03-16,290,1938
807,1,2360.0,2360,2021-06-13,2021-06-13,1297,1297
808,1,285.0,285,2024-07-19,2024-07-19,165,165
809,3,860.0,1445,2020-05-24,2024-03-14,292,1682
810,4,788.75,1300,2020-03-04,2022-10-09,814,1763
811,1,560.0,560,2020-04-15,2020-04-15,1721,1721
812,4,1070.0,1685,2020-09-24,2023-12-01,396,1559
813,3,1046.6666666666667,1185,2021-05-19,2024-05-19,226,1322
814,1,1235.0,1235,2019-02-12,2019-02-12,2149,2149
815,3,443.3333333333333,965,2019-06-15,2023-11-17,410,2026
816,2,585.0,675,2019-09-18,2024-04-02,273,1931
817,5,273.0,330,2021-08-12,2024-11-18,43,1237
818,4,846.25,1895,2020-09-14,2022-09-23,830,1569
819,6,369.1666666666667,715,2019-10-02,2023-03-21,651,1917
820,7,815.0,1370,2019-06-27,2023-08-03,516,2014
821,3,973.3333333333334,1500,2019-11-16,2024-06-19,195,1872
822,7,687.8571428571429,1170,2021-02-18,2024-07-10,174,1412
823,3,803.3333333333334,985,2020-08-08,2024-09-03,119,1606
824,3,503.3333333333333,755,2021-12-26,2024-03-15,291,1101
825,3,826.6666666666666,895,2022-07-17,2024-04-08,267,898
826,1,925.0,925,2019-08-06,2019-08-06,1974,1974
827,5,1139.0,1510,2020-05-14,2024-08-23,130,1692
828,5,639.0,1290,2021-02-21,2024-05-01,244,1409
829,3,511.6666666666667,775,2021-02-06,2024-03-17,289,1424
830,1,345.0,345,2021-07-23,2021-07-23,1257,1257
831,7,872.1428571428571,1660,2019-08-08,2021-09-02,1216,1972
832,2,517.5,525,2021-11-29,2023-10-04,454,1128
833,1,490.0,490,2020-01-29,2020-01-29,1798,1798
834,5,879.0,1280,2019-05-22,2023-05-07,604,2050
835,2,652.5,930,2021-05-04,2023-04-01,640,1337
836,1,1045.0,1045,2021-09-15,2021-09-15,1203,1203
837,3,545.0,1240,2021-11-25,2023-12-27,370,1132
838,1,335.0,335,2023-11-08,2023-11-08,419,419
839,4,842.5,1325,2019-06-07,2023-07-25,525,2034
840,3,320.0,450,2019-11-15,2021-05-24,1317,1873
841,1,310.0,310,2020-03-20,2020-03-20,1747,1747
842,4,1505.0,2030,2019-04-20,2024-09-11,111,2082
843,3,641.6666666666666,895,2020-02-14,2023-12-06,391,1782
844,4,790.0,1150,2019-05-03,2023-10-27,431,2069
845,6,800.8333333333334,1780,2020-01-16,2023-11-26,401,1811
846,2,405.0,510,2021-06-15,2024-01-17,349,1295
847,4,717.5,935,2019-02-13,2024-01-13,353,2148
848,4,1198.75,1480,2020-07-06,2023-08-26,493,1639
849,4,868.75,1955,2019-01-15,2022-08-12,872,2177
850,6,494.1666666666667,870,2019-05-30,2024-12-08,23,2042
851,2,752.5,875,2021-03-18,2022-05-18,958,1384
852,7,470.0,1270,2019-10-24,2024-08-07,146,1895
853,8,545.625,885,2019-09-14,2024-01-23,343,1935
854,2,355.0,455,2020-09-15,2024-03-31,275,1568
855,3,1025.0,1125,2020-10-18,2024-04-18,257,1535
856,2,752.5,965,2021-05-08,2021-05-17,1324,1333
857,3,401.6666666666667,845,2019-10-15,2024-03-22,284,1904
858,3,563.3333333333334,860,2022-08-24,2023-04-20,621,860
859,2,327.5,410,2023-11-27,2024-08-07,146,400
860,4,686.25,1205,2019-06-29,2022-03-22,1015,2012
861,1,475.0,475,2021-07-14,2021-07-14,1266,1266
862,4,1078.75,1530,2020-02-23,2023-09-03,485,1773
863,2,822.5,1345,2022-06-13,2022-07-11,904,932
864,4,855.0,1440,2019-06-12,2023-05-06,605,2029
865,3,896.6666666666666,1590,2019-07-03,2024-09-27,95,2008
866,2,245.0,250,2020-06-30,2024-08-02,151,1645
867,1,295.0,295,2022-05-28,2022-05-28,948,948
868,4,440.0,955,2019-02-17,2024-07-12,172,2144
869,5,1220.0,1590,2022-01-29,2023-02-24,676,1067
870,6,625.8333333333334,925,2021-03-15,2024-06-21,193,1387
871,3,1268.3333333333333,1640,2021-04-14,2024-10-07,85,1357
872,5,877.0,1245,2019-10-09,2024-07-22,162,1910
873,3,806.6666666666666,955,2020-08-13,2023-06-14,566,1601
874,1,395.0,395,2023-04-17,2023-04-17,624,624
875,5,669.0,1240,2019-12-04,2024-07-10,174,1854
876,2,1097.5,1185,2021-05-21,2023-04-25,616,1320
877,9,911.1111111111111,1340,2019-07-14,2024-11-28,33,1997
878,5,704.0,955,2019-04-30,2024-03-28,278,2072
880,1,1300.0,1300,2020-10-11,2020-10-11,1542,1542
881,1,575.0,575,2023-03-30,2023-03-30,642,642
882,8,510.0,750,2019-03-14,2024-02-10,325,2119
883,2,555.0,720,2020-08-10,2022-04-24,982,1604
884,2,972.5,1285,2020-09-21,2024-08-31,122,1562
885,3,706.6666666666666,1045,2021-04-16,2024-11-18,43,1355
886,1,1090.0,1090,2021-05-04,2021-05-04,1337,1337
887,1,755.0,755,2023-07-10,2023-07-10,540,540
888,2,965.0,1440,2019-04-18,2024-12-23,8,2084
889,2,952.5,1085,2019-01-01,2021-03-08,1394,2191
890,6,304.1666666666667,755,2019-02-03,2024-06-29,185,2158
891,2,440.0,600,2022-02-09,2023-01-01,730,1056
892,5,904.0,1550,2020-06-11,2023-02-15,685,1664
893,6,828.3333333333334,1410,2019-11-27,2024-08-30,123,1861
894,4,278.75,430,2019-09-18,2022-01-20,1076,1931
895,2,1012.5,1600,2021-05-12,2021-06-05,1305,1329
896,4,745.0,1045,2020-02-03,2024-12-22,9,1793
897,1,890.0,890,2020-11-30,2020-11-30,1492,1492
898,4,550.0,780,2019-10-13,2020-08-19,1595,1906
899,3,428.3333333333333,725,2019-04-05,2023-12-20,377,2097
900,2,780.0,1305,2022-08-14,2023-12-07,390,870
901,3,375.0,485,2020-06-21,2023-09-28,460,1654
902,3,855.0,1145,2021-09-01,2024-12-05,26,1217
903,3,506.6666666666667,900,2020-10-17,2024-08-28,125,1536
904,3,506.6666666666667,875,2019-01-08,2024-05-21,224,2184
905,2,1140.0,1715,2019-02-17,2023-03-25,647,2144
906,6,692.5,1280,2019-04-11,2021-10-23,1165,2091
907,3,351.6666666666667,525,2020-12-07,2024-03-26,280,1485
908,5,588.0,1100,2019-06-24,2021-08-24,1225,2017
909,5,475.0,810,2019-01-31,2022-01-08,1088,2161
910,3,623.3333333333334,965,2021-02-01,2023-08-31,488,1429
